umap_1,umap_2,kmeans_label
-5.6697965,-2.5054643,6
-9.301058,8.224421,5
1.2865313,10.82624,2
4.388096,-2.0289652,5
-8.022205,18.076283,4
7.4534616,-9.892762,3
17.15967,10.862377,4
-1.0937825,20.821848,5
13.925882,5.0244637,5
-4.34544,24.332142,2
6.9613976,-10.157047,3
6.3415456,17.9939,4
2.373384,4.4772997,4
-6.288922,-11.634244,0
-8.753235,8.4709,5
3.8300207,24.20415,5
-10.298743,2.1501882,4
1.9294455,9.354656,2
4.1655483,-2.190524,5
0.5334721,19.561907,5
-2.8807008,-2.3383756,6
-4.4367814,-1.8605082,6
-1.4490321,3.2644885,1
2.0463598,10.899626,2
-7.1155643,12.767697,2
-4.199952,6.290429,5
5.551074,5.723106,4
6.043856,17.712387,4
4.867418,-0.6637694,5
-4.4474125,-0.53154105,6
6.6723666,17.911821,4
8.110837,6.565371,4
13.184037,16.213587,3
-8.289561,8.674642,5
-6.543729,-7.7181525,0
1.5231023,9.211659,2
8.282478,6.484501,4
17.614208,10.740855,4
10.661831,-8.625295,3
-0.86465687,2.4410741,1
4.165603,-1.5838202,5
17.904018,18.808716,4
-0.97223836,14.386898,4
10.796934,-2.5820131,1
-4.129004,6.2881703,5
2.1680725,-10.050724,0
5.212642,-0.46028236,5
4.3379674,25.24515,5
-4.330646,-0.93443173,6
1.1983806,9.901489,2
-10.655613,2.780355,4
2.8753483,-1.0166974,5
19.158697,-5.068964,5
2.1899252,4.6766934,4
-7.824366,8.680375,5
1.2018746,10.02587,2
4.228127,-1.5499231,5
6.099663,-1.9520665,5
8.114125,6.884861,4
19.826126,-0.6497227,4
2.6394231,10.381579,2
5.707435,-0.72173357,5
11.132316,-4.014246,1
-2.0016732,7.673399,1
-5.760408,-2.8404393,6
1.042977,10.186785,2
5.5570893,6.085705,4
-7.5484433,18.364538,4
-8.124395,18.651798,4
-4.386243,24.295948,2
-11.849364,17.642757,4
3.752479,24.533953,5
3.7401607,24.534353,5
3.620075,-0.72719944,5
-1.474736,3.1492312,1
6.152719,24.551346,4
-6.3818035,-7.8477235,0
11.352647,-4.0093565,1
5.3573856,13.28365,3
14.257356,4.70586,5
2.756577,16.568775,4
1.1898252,29.163702,4
3.914068,25.507978,5
6.6606936,17.89005,4
3.8930745,24.103998,5
8.096949,6.7327466,4
6.025709,24.005249,4
-5.6640286,-7.5566425,0
1.122145,10.630904,2
-6.9803424,12.859269,2
2.737418,-10.630439,0
4.5866466,-2.2451255,5
1.0458223,9.969554,2
3.3253484,-1.3760871,5
7.0578227,17.8241,4
-5.871352,-2.6716485,6
-9.528182,8.681861,5
10.275498,-8.284612,3
19.229712,-5.447017,5
13.759315,15.728256,3
5.695392,0.15408291,5
15.1442995,22.45299,4
3.9270847,25.385626,5
-5.083961,17.516731,6
19.597422,-4.8568583,5
2.5840724,10.362143,2
-8.263501,12.485969,4
1.4019177,10.83738,2
18.606373,-5.7788835,5
-6.856538,-7.518234,0
-0.82245135,2.5019157,1
17.383389,10.788961,4
-10.191904,2.9042857,4
16.673395,10.435256,4
-9.070635,12.875893,4
18.520018,-5.658086,5
-5.1634684,5.81793,5
2.6097326,-10.500827,0
0.049075108,19.940216,5
-7.774445,18.11882,4
11.3396225,1.8441607,4
-9.138915,9.10422,5
-4.167803,-0.32376298,6
6.5343285,24.429815,4
-6.798753,12.939436,2
5.980513,-1.349268,5
-6.0066667,-11.945008,0
5.5785875,0.5703504,5
-5.2852006,-2.6390545,6
4.367872,25.207378,5
-6.016708,-7.602817,0
-1.0245775,14.405916,4
7.256969,7.663793,4
17.268332,10.451279,4
-0.11079506,14.501262,4
17.52816,10.347864,4
5.384116,0.36434424,5
-2.9333441,-2.4982865,6
14.378263,-1.1271421,4
-12.566623,1.729114,2
0.6898562,5.8711424,2
-11.867806,17.631136,4
9.970298,-8.774436,3
-12.718171,1.692381,2
5.727027,5.3668265,4
0.272348,20.22374,5
0.8766863,19.540667,5
10.80981,-3.9511063,1
7.3714976,7.0330734,4
13.895666,16.770433,3
6.179463,-1.9113839,5
-4.6279225,-2.4048183,6
6.3879766,-0.3911566,5
-1.4107786,4.9225917,1
14.313069,-0.570151,4
2.6310062,16.542435,4
-3.8030317,6.519022,5
-7.03051,12.832548,2
15.03342,-0.7016333,4
1.4567206,9.90069,2
-5.086949,17.513866,6
19.276394,-5.3014054,5
11.354233,1.8304794,4
17.350704,5.780209,1
-10.602386,21.166563,1
10.947527,-4.0478697,1
-7.0511494,12.81045,2
6.156721,24.143404,4
-1.1125373,20.526308,5
4.517246,-2.1982205,5
5.9160957,23.933779,4
6.831358,-9.900269,3
3.9217794,24.750578,5
3.566354,25.342232,5
6.9756427,17.456976,4
3.2481678,16.854206,4
3.6739035,-2.214944,5
1.4060558,9.20218,2
6.4205785,4.9407754,4
-12.70331,1.7056408,2
6.465072,-1.2918096,5
5.474411,0.88579965,5
9.76398,-13.938094,6
-8.571771,8.831403,5
17.391018,-5.9237046,5
-4.8653603,5.902109,5
3.485539,-1.1064913,5
6.041933,-2.1128635,5
0.73033947,19.560015,5
-5.295392,-3.0695472,6
5.92746,-1.5258052,5
3.7717543,-0.7606291,5
-5.5142527,-7.75632,0
21.854939,6.083763,4
17.65941,9.807652,4
13.443417,16.982086,3
-7.1333694,-7.91558,0
17.852743,10.03201,4
-6.3192964,-11.776259,0
-1.0345026,14.489857,4
6.4409475,-1.7591853,5
10.977033,-8.232415,3
5.688983,-2.0949197,5
14.042416,4.52511,5
-4.286785,-0.38876182,6
11.183696,-4.227845,1
11.053646,-4.00645,1
-1.1885145,4.103261,1
-8.014817,8.21181,5
4.5744085,0.59642565,5
-4.581913,-0.3448129,6
4.258907,0.38170195,5
3.507574,-2.804431,5
1.5336306,9.186716,2
-10.60386,21.16794,1
19.235317,-5.1284842,5
20.883112,1.1597726,4
6.3622494,24.26407,4
5.233763,-1.2588831,5
17.223576,10.676444,4
-3.857705,-0.4243268,6
9.147649,15.398552,4
2.506631,-10.39611,0
-7.150215,-7.7871213,0
14.757879,-0.6355831,4
7.9460845,6.2661,4
17.403955,5.840459,1
-5.543585,-7.6984944,0
8.278024,5.821771,4
3.7785375,-2.5300767,5
2.1733568,4.694274,4
2.6939735,-10.586584,0
7.517625,-9.80593,3
1.3144985,9.204789,2
13.921135,16.632896,3
2.3834565,9.887045,2
5.98736,5.207247,4
13.978054,16.43911,3
3.0565088,-1.1912309,5
8.0882435,6.488404,4
14.614199,-1.111839,4
6.8575463,-10.454608,3
8.594163,5.9148026,4
-6.046586,-2.0536356,6
16.965837,11.204118,4
5.39412,13.249604,3
6.5692534,5.7239704,4
-4.332986,6.2354174,5
1.0060697,10.70524,2
1.2271222,10.61588,2
-4.7271433,-2.5497556,6
11.452424,-3.3208156,1
-4.900956,5.872452,5
6.404428,6.1455646,4
0.77744824,28.753843,4
-1.3508451,4.704509,1
-10.604396,2.786695,4
7.937243,7.1716337,4
0.23649615,6.308376,2
11.160073,21.81103,2
13.8500805,15.499246,3
13.908575,16.640469,3
-5.4787936,-7.8912444,0
-4.7966285,17.815165,6
5.907031,5.072723,4
6.5923257,17.928963,4
6.159035,-1.4229105,5
3.6091766,0.15127085,5
17.3051,10.687525,4
-8.188684,8.281649,5
11.169223,-3.959194,1
-9.274453,8.121004,5
16.764883,9.778426,4
-6.8226256,12.94109,2
3.881951,24.080963,5
1.9304047,9.917632,2
5.9648604,23.81023,4
6.227887,5.404913,4
3.714367,23.902592,5
6.064575,17.705858,4
18.480488,-4.6206036,5
0.8389471,19.584236,5
10.856618,-3.8550606,1
6.629747,5.3918657,4
-3.9226382,5.4225993,5
14.517691,-1.1943905,4
-6.7374854,-7.2750635,0
13.986441,15.763589,3
-4.5514727,-0.62492436,6
-7.598665,18.46251,4
3.2180202,-0.73473936,5
-4.7779555,17.83583,6
4.230095,25.652107,5
4.3992534,-1.8486316,5
17.671047,10.265311,4
13.474807,17.228159,3
1.7104522,9.787534,2
2.2845702,9.45226,2
2.048744,4.8286357,4
6.175437,-1.7954512,5
4.54791,24.82988,5
7.15736,5.729429,4
-8.966229,12.946323,4
7.962998,6.142713,4
17.93367,18.778751,4
-6.154662,-7.582043,0
16.414406,10.49225,4
3.0074556,-1.0947716,5
16.755781,11.153361,4
10.95761,-8.238664,3
-9.406717,8.606129,5
14.91993,-0.5078804,4
14.218733,16.09733,3
-4.6282635,5.3824277,5
7.8741436,7.29528,4
8.467901,5.882369,4
11.133857,-3.5999756,1
-5.415434,-11.289911,0
-0.2563112,14.015409,4
10.994338,-3.4893,1
11.071714,-4.1589746,1
19.201635,-4.7249384,5
3.9190018,25.461023,5
6.0579762,6.418123,4
17.41293,10.7985735,4
3.690653,23.614424,5
-4.282322,6.565427,5
10.676023,-8.207789,3
-8.029831,18.05728,4
4.11308,-1.5419724,5
0.40661198,19.975458,5
6.8370523,-10.013175,3
-10.682092,2.7667055,4
-7.053904,12.791775,2
-4.745663,17.86895,6
-7.1417246,-7.800156,0
-4.572879,5.747219,5
5.609413,6.155727,4
-6.8145213,12.913299,2
23.157682,2.6135757,2
-1.5703305,2.8119545,1
-1.0448005,20.74296,5
-4.8253627,5.2009706,5
-0.5581048,20.087696,5
-1.3388405,4.6537857,1
0.6163052,5.9384174,2
11.299373,1.8842758,4
-10.591285,21.155365,1
19.840014,0.09184195,4
3.8926218,0.0066739856,5
-4.128878,-1.7989686,6
-9.110203,7.926593,5
2.154267,-10.036826,0
-0.7280951,2.664072,1
5.0774493,-0.3865507,5
11.144324,-3.6015067,1
-6.9626975,12.8737955,2
-12.06648,14.457945,3
3.6037207,-0.72746027,5
6.2382054,6.9786515,4
23.174984,2.6306121,2
3.5683632,-0.15466379,5
5.8072863,-0.45715937,5
7.932392,6.621658,4
1.7688252,10.021704,2
-9.974804,1.8614088,5
11.075243,-3.4547398,1
-5.572211,-7.9610057,0
10.6865635,-9.121734,3
-8.239229,8.830701,5
5.910399,-1.882721,5
-9.082809,12.884209,4
6.4198194,6.654486,4
7.9923263,6.607785,4
14.269103,16.098436,3
16.581045,10.9248,4
-1.0544436,21.070213,5
5.4477344,0.9441729,5
14.591139,-1.3624498,4
7.8929114,6.0527463,4
1.2101215,10.616716,2
14.234313,15.806008,3
7.98107,6.816309,4
6.5815067,24.354837,4
2.3215778,4.525576,4
18.89738,-5.0046897,5
4.4948463,-0.168914,5
-8.056147,18.18504,4
-8.838009,12.452486,4
3.3158326,-2.129918,5
2.8750994,-1.7405881,5
0.0140779475,14.22912,4
-1.2745491,4.0808697,1
19.852715,-0.19841553,4
6.0640016,-0.8616165,5
16.828392,9.808921,4
11.00612,21.964664,2
17.54455,10.316808,4
-8.496566,8.728881,5
18.54536,-5.6536493,5
5.5470657,0.5702407,5
7.4286103,7.441299,4
6.443884,4.037001,4
4.3126755,0.22630584,5
2.1330159,10.298377,2
17.154417,10.72421,4
13.397578,15.690832,3
6.8129215,5.88632,4
-5.0856004,5.7158213,5
13.579448,4.2279134,5
0.06176674,20.290567,5
-6.1489925,-7.8876467,0
3.0895653,-1.3417643,5
5.414685,-1.2764881,5
-5.486635,-7.86627,0
-6.1147623,-7.4749184,0
6.3000927,-1.3946662,5
14.1147175,-0.7384762,4
3.6879673,-1.3296751,5
4.491195,0.70892316,5
-0.97688866,3.7044406,1
4.0002384,-2.1983411,5
6.197808,-1.3650767,5
5.6969604,-1.9689475,5
5.021964,-0.3567366,5
3.2438397,-0.7374137,5
7.4553175,17.48602,4
4.470641,25.272959,5
10.176248,-8.341733,3
-6.955132,-8.050256,0
11.326404,1.8579609,4
6.5612035,-0.8861786,5
-10.52395,2.3494341,4
8.226408,5.9496155,4
-5.938408,-11.986469,0
19.738243,-0.59076756,4
-11.9126005,14.600053,3
13.534973,15.58779,3
2.294505,9.433235,2
-5.803315,-11.718493,0
7.21605,4.3949976,4
1.1690894,9.507251,2
0.72399974,5.844789,2
-6.918638,12.8362665,2
-8.4982605,12.959125,4
19.903147,-0.5216832,4
-16.033703,14.809534,4
-2.0866892,7.706359,1
5.601249,-0.67631835,5
13.407331,4.6674147,5
-6.930159,12.830327,2
-6.7836776,-8.17807,0
-3.6762323,-1.9330139,6
-6.89133,12.846501,2
-12.20978,1.8412424,2
19.56738,-0.44314364,4
-3.1865957,-2.005518,6
6.3434653,5.1975756,4
10.731924,-8.997243,3
-12.519222,1.7523609,2
6.017054,0.21909747,5
6.0063696,-0.394181,5
-11.87825,17.609741,4
-4.3440742,-0.34957296,6
2.6587322,16.551199,4
3.6151385,-0.647165,5
-10.4986515,2.3099966,4
-4.6985397,5.0946994,5
-4.5009117,5.580463,5
7.113631,5.5640645,4
-5.4150524,-1.9769027,6
14.0645275,16.281528,3
-8.812505,12.366295,4
6.071363,5.530536,4
17.912693,18.800062,4
-5.0875564,17.512648,6
5.2605762,-2.1669133,5
17.90821,18.804907,4
3.8169405,24.288519,5
-8.396577,12.410845,4
-5.734965,-2.8802958,6
-9.075794,7.9290886,5
-7.0224366,-7.893671,0
-0.65431356,2.5254753,1
14.508804,15.754496,3
-1.225806,20.663763,5
-4.885707,17.7232,6
-10.702026,21.266504,1
-7.134464,-7.562748,0
-7.935039,8.272264,5
3.5497155,-2.0882506,5
3.7510567,24.52766,5
-5.8029704,-2.0625312,6
-7.9020452,8.547412,5
0.022851842,20.28646,5
11.229161,-3.9449978,1
3.533286,23.662977,5
3.9520075,24.961845,5
6.3421717,5.1819406,4
3.8074834,24.849846,5
13.492126,17.251513,3
3.9904456,25.462511,5
-0.7585091,2.7888181,1
-1.3475615,3.7772756,1
-12.396402,14.151317,3
7.3213124,-9.845551,3
-6.7754507,-8.139073,0
4.123476,-1.6810693,5
2.0340176,10.907085,2
4.52903,-1.5239376,5
-1.1677356,20.761314,5
-4.2254925,-1.9072994,6
8.436125,6.0751314,4
16.70528,11.0823,4
-7.5709453,18.334269,4
5.694609,-0.9582233,5
-4.057445,0.03254427,6
9.132612,15.383709,4
6.7129164,5.0543227,4
-10.112258,1.9871244,5
-10.692292,21.256802,1
5.438608,6.034842,4
2.5361032,-10.42589,0
13.837206,16.750582,3
1.0175267,9.039021,2
16.645355,10.942082,4
17.889187,18.823717,4
17.464954,10.418534,4
6.8395295,5.7290716,4
-5.7346663,-1.9644828,6
13.372582,17.116444,3
-6.1599975,-2.3343503,6
5.5168366,-1.4774799,5
6.164793,17.660936,4
-10.13197,2.8131635,4
10.7441635,-9.061828,3
-4.1348395,6.3230333,5
8.457749,5.8414326,4
7.9811435,6.2476106,4
-11.855891,17.636837,4
-5.374776,5.794574,5
13.659991,17.032711,3
17.293905,10.794991,4
-4.839089,5.011584,5
14.1755085,5.0583134,5
3.1989024,16.82203,4
19.045479,-5.1701827,5
-11.923557,14.58975,3
13.581378,17.184954,3
17.458387,10.18608,4
5.8959284,6.4937844,4
-5.6171966,-7.525682,0
-12.357599,-2.4312253,0
-6.125267,-11.777631,0
-4.1976485,6.03887,5
17.325008,10.102479,4
3.7263732,-0.24480169,5
14.58513,-1.4056488,4
16.609394,10.576769,4
17.266977,10.833462,4
6.4880447,6.9941363,4
5.8533063,23.812704,4
-4.363199,6.6114707,5
14.425678,15.717707,3
4.6562166,-0.47417775,5
5.593507,6.1231627,4
-4.0802135,24.596107,2
6.92835,7.710965,4
-6.8164153,-8.1546545,0
14.054539,-0.32222316,4
1.1998304,29.173824,4
-2.945001,-2.0292213,6
-8.046934,12.619996,4
17.898748,18.814287,4
-9.473637,8.722944,5
2.7493172,16.557795,4
11.009363,-8.235834,3
-4.41477,24.268435,2
19.570154,-4.936025,5
-5.444214,-7.8976264,0
-10.141862,2.844757,4
1.2004429,29.17457,4
11.380333,-3.7480798,1
-6.035155,-11.927981,0
6.2074485,-1.2684934,5
-0.14899024,14.296359,4
-7.8422136,8.707733,5
2.6510105,10.381471,2
17.864035,10.0652485,4
-16.027021,14.803022,4
-5.953198,-7.686781,0
6.1881623,3.974118,5
-5.8361926,-7.6400447,0
14.598213,-1.0627265,4
-10.638452,21.202702,1
-6.293608,-11.658072,0
7.769992,6.3178306,4
10.851966,-4.027946,1
6.971679,6.661279,4
14.668105,5.066696,5
13.901612,16.57374,3
-1.5534087,2.8210878,1
18.140991,-5.0578938,5
-5.7953143,-1.9873112,6
0.6010973,10.710323,2
13.5912895,15.566394,3
15.0017,-0.7068277,4
4.700943,1.2633115,5
20.880562,1.1620914,4
-7.722851,8.503614,5
-0.93294144,2.6825514,1
6.3156033,24.078552,4
2.4844794,-10.373206,0
-0.7511834,2.792753,1
7.129737,6.86388,4
10.7185545,-8.789231,3
2.015683,9.315178,2
3.3988483,-2.7259052,5
14.499418,15.671993,3
4.424558,25.059237,5
6.7020383,5.153411,4
17.538542,10.777425,4
-5.0595875,-3.1408782,6
-3.0697174,-2.1541088,6
5.8083906,-0.43468228,5
6.5278435,-1.811807,5
-4.209053,24.46811,2
15.198528,22.399033,4
19.514952,-4.927406,5
3.518066,-0.7444697,5
-4.255528,-1.2251222,6
-4.9437943,5.1311026,5
14.619598,4.748253,5
11.045005,-3.3481312,1
3.3379302,16.924763,4
-12.232894,1.8344635,2
3.9422114,-1.6103212,5
0.069460034,20.293415,5
-0.6065853,20.131428,5
16.882706,11.218046,4
16.917805,9.892312,4
15.181123,22.416014,4
-1.0386813,21.085482,5
-1.1271888,-11.517008,0
-10.677062,21.241415,1
-5.077196,17.521381,6
5.3738027,-0.7386618,5
18.332674,-5.806822,5
6.5004144,-0.90288717,5
9.120636,15.371094,4
-9.310768,8.608521,5
9.149198,15.399862,4
1.186257,29.160118,4
-5.6951094,-7.977209,0
-4.350197,-0.9362929,6
21.534397,5.5613103,4
4.51021,0.6265521,5
10.655249,-2.5705519,1
11.419185,-3.6714022,1
-5.0751815,-2.4394526,6
-6.747043,-8.252719,0
-12.081142,14.442588,3
6.001838,-0.084224336,5
-5.8269014,-11.074207,0
7.084387,7.3589234,4
14.342623,-0.4493169,4
-5.537306,5.6274414,5
8.293721,6.245669,4
6.36862,24.484552,4
-9.337347,8.22945,5
14.445517,-1.1443667,4
3.4989374,23.660805,5
5.7560234,-2.1384392,5
-12.135796,-2.6467779,0
8.718781,14.970489,4
6.70691,6.5530825,4
-10.504755,2.3439565,4
5.9855165,-1.3608724,5
11.286776,-4.169327,1
3.024912,-0.71588504,5
-12.506872,14.038558,3
6.959188,-9.929886,3
-4.8458247,17.765265,6
-4.479053,-0.19329044,6
-11.88449,17.626963,4
-6.0132594,-11.955956,0
6.460385,17.534533,4
19.258488,-5.156484,5
0.7631607,19.377314,5
8.019252,6.731884,4
-0.76386935,2.7471561,1
-6.8144355,-7.2831717,0
17.678097,-5.433846,5
-8.491839,12.95626,4
10.610711,-2.5603907,1
14.604364,-1.2093164,4
-5.9313135,-1.9082416,6
-10.150132,2.873357,4
7.3448405,7.204672,4
14.336902,16.01213,3
5.991595,0.21091025,5
5.7117577,5.6237535,4
-4.979897,-2.425818,6
18.134056,-5.149264,5
-5.0662465,17.533443,6
-4.5964837,6.3624926,5
-5.342763,-2.008211,6
4.2267303,25.706345,5
-7.7016926,18.174694,4
14.656705,5.0696793,5
-12.372323,14.174453,3
6.395381,-0.42430517,5
8.727706,6.494658,4
-7.671019,8.722239,5
-9.413359,8.316613,5
-0.8944182,3.5167365,1
3.5169353,23.650093,5
-6.0222163,-11.167979,0
5.8993464,-1.8983465,5
0.7229492,19.30171,5
19.22046,-5.3187227,5
23.135294,2.5910234,2
4.1694326,25.269737,5
6.5376287,-1.2712998,5
14.057971,-0.7541795,4
10.191714,-8.379631,3
-1.4177761,3.0615017,1
5.642546,-0.68523616,5
3.811304,23.767956,5
-1.2814077,20.798365,5
-0.01254293,13.889996,4
11.009136,-3.614107,1
9.812303,-13.985849,6
8.75676,6.0925117,4
2.4417293,9.813162,2
-1.9922824,7.623334,1
2.6387074,10.399726,2
-0.7984381,20.683985,5
-9.074746,8.167256,5
-12.720321,1.6961539,2
-4.912558,-2.9107623,6
13.335474,16.867352,3
13.704814,16.93725,3
11.106532,21.86413,2
8.762765,15.015005,4
10.734115,-2.5520952,1
19.973083,-0.7521388,4
0.04048649,20.301773,5
-1.3073356,20.805431,5
23.233065,2.6905632,2
0.822996,28.798742,4
14.818552,-0.4839228,4
19.881044,-0.20568204,4
17.963598,18.748423,4
-4.788557,5.9601007,5
-3.916889,5.4196835,5
5.7342434,5.5170565,4
-6.784869,-8.047946,0
13.430656,-0.1578193,5
-0.24744879,14.465638,4
3.702733,-2.4206233,5
-7.8942585,8.481158,5
6.536964,17.521755,4
13.757271,15.981258,3
-3.97627,5.7860165,5
4.0184755,0.374749,5
-8.754602,8.28918,5
-8.028754,18.058317,4
17.906572,18.80632,4
-2.0907848,7.759695,1
23.112738,2.5683012,2
19.27572,0.019327844,4
-0.22438055,14.178454,4
-0.8571721,2.4744697,1
-7.913684,8.707515,5
-9.912222,1.8113027,5
4.566968,-2.152514,5
17.83949,-5.6052012,5
-6.910668,-7.543275,0
3.580234,25.363688,5
-5.932327,-12.000286,0
14.215728,-0.9955865,4
-7.5832343,18.463005,4
-6.0020337,-7.6626325,0
3.1843932,-1.0775454,5
16.468863,10.793416,4
6.5129247,-0.91076607,5
21.71411,5.8763165,4
-5.616785,-3.0655675,6
4.354894,-2.0671103,5
6.83364,-9.924565,3
5.816579,5.1412454,4
16.733671,9.771665,4
7.1770525,7.0217686,4
-3.9744964,6.1001844,5
7.366205,5.832192,4
0.7438936,19.862299,5
17.324986,9.783606,4
-4.7786875,17.835274,6
-4.3181214,6.5769773,5
6.1882505,6.2577305,4
16.596375,9.87402,4
7.89253,7.15764,4
-5.7908206,-7.813309,0
-12.320925,1.8146758,2
16.611137,10.476282,4
-6.718424,-8.232993,0
2.2727487,-10.156994,0
3.979031,24.833744,5
-5.074765,17.527205,6
19.956635,-0.6948837,4
-1.6394508,2.6245763,1
-5.2334194,-2.6486113,6
16.657516,10.173245,4
17.661821,-5.9709215,5
6.8020935,7.2486753,4
20.884476,1.1622219,4
2.0116227,9.848919,2
10.6858,-9.127828,3
16.977362,9.782137,4
-2.937657,-2.486301,6
-3.9596,6.6765666,5
11.429825,-3.8704462,1
16.90762,11.129112,4
-1.6330197,2.6013634,1
8.078561,6.555915,4
6.907929,7.7588253,4
-2.9094932,-2.4098527,6
11.414086,21.560034,2
6.1024885,-0.8795687,5
7.990594,6.658605,4
0.98499596,10.264297,2
-3.993484,5.4099665,5
7.592567,5.698949,4
-12.277043,1.8163035,2
-10.715441,2.646917,4
4.057017,24.224897,5
-4.86577,5.961826,5
3.9127655,24.714449,5
15.181718,22.415592,4
6.9922557,7.758797,4
11.350037,-3.1991696,1
19.472116,-5.051455,5
5.230455,13.389686,3
6.025448,4.9090886,4
-5.998047,-7.4276733,0
-1.8741724,7.19186,1
11.101184,-2.7729406,1
14.4906435,4.6490045,5
17.480042,9.911855,4
-11.912332,17.602116,4
6.3097405,6.185152,4
-1.2099457,20.632378,5
-7.5966673,8.558426,5
3.0339086,-1.1499228,5
14.648573,4.763898,5
11.332151,1.8522382,4
-8.994425,9.160866,5
6.8262105,17.622433,4
-1.0570866,2.4657128,1
-1.463244,3.0698202,1
-1.0314667,-11.613305,0
8.74386,6.113319,4
6.4525814,-1.4244887,5
7.068108,17.999851,4
-10.426177,2.8674867,4
-7.998249,18.408173,4
7.8651853,7.289844,4
6.297295,24.538427,4
1.0354975,10.674097,2
17.787619,-5.3114567,5
13.666457,4.5842648,5
10.844093,-4.020006,1
-6.100173,-2.0842807,6
1.3352956,10.662425,2
-5.1108594,17.488707,6
5.975654,6.615099,4
5.3405633,13.29901,3
-0.68653476,20.544931,5
-4.7156305,-2.6597905,6
0.6160109,5.9387536,2
16.675745,9.931235,4
1.1673671,29.14123,4
5.9419055,23.786259,4
7.3393416,4.953489,4
16.660387,9.838111,4
-12.470664,1.789587,2
5.8087068,5.5263653,4
0.006578115,14.26956,4
0.6811397,19.968767,5
11.199442,-4.012154,1
-6.8136487,12.908472,2
10.827061,-2.7771313,1
7.2905307,4.4578085,4
-1.0373921,14.382884,4
13.610263,4.2053027,5
13.150356,16.194178,3
3.8164203,23.745817,5
7.310718,6.360863,4
0.51502717,19.544985,5
-4.114918,-0.039054304,6
-6.9702697,-7.3716054,0
6.0780063,-0.031863216,5
-5.47608,-7.90116,0
13.879859,4.8471932,5
3.5791466,23.604992,5
3.6675856,23.599182,5
-4.0062127,6.2996874,5
-0.80661464,14.444507,4
-7.5885534,8.578039,5
3.1385903,-1.1203682,5
6.117196,-1.0873404,5
4.1973877,0.9426816,5
8.720934,6.3200493,4
-8.6516695,8.690832,5
2.886339,-1.9202901,5
-3.77725,6.312262,5
7.193575,4.3695283,4
10.282137,-8.912502,3
18.115524,-5.2107506,5
-4.6485806,-0.39649284,6
2.3412273,9.510526,2
3.1601512,-1.1617179,5
-12.138591,-2.6439514,0
-7.695964,8.672678,5
6.4648523,17.870758,4
5.6334553,-1.3223431,5
4.437504,-1.7283722,5
10.665585,-8.204973,3
3.3406444,-1.580175,5
17.846987,9.992424,4
14.043625,4.5321684,5
5.6685762,-1.2706395,5
-3.4782805,-2.0904388,6
13.866899,16.664356,3
1.211522,29.185678,4
4.7928505,1.2506286,5
11.108917,21.86209,2
7.2868304,17.950981,4
-5.0469394,17.55218,6
17.288975,5.716373,1
14.953026,-0.75968754,4
8.649148,6.2118573,4
16.620987,9.858303,4
0.79392445,19.782484,5
3.1954603,16.819975,4
4.6006465,-2.221169,5
11.11884,21.852463,2
6.1361437,17.673021,4
3.006938,-1.2069135,5
11.317034,1.8659859,4
10.172846,-8.3294115,3
6.2107024,4.168329,5
-10.692848,21.257406,1
2.1396568,-10.022291,0
8.875458,15.128034,4
-2.958392,-2.0323026,6
-7.0491476,12.805942,2
3.2248616,-0.703871,5
-0.9827525,14.501283,4
13.719128,4.300391,5
8.592321,6.3530016,4
-3.5633307,-2.0420613,6
17.796944,-5.873839,5
-5.4075356,-2.6299448,6
-6.983152,12.865745,2
2.146482,-10.029192,0
1.0578495,9.9629345,2
1.5882456,10.753387,2
21.84815,6.072597,4
18.834677,-5.6040387,5
7.1523414,18.279924,4
-3.9895585,-1.8164078,6
-8.046761,18.087086,4
-5.308271,5.2556453,5
6.195462,5.2806296,4
-6.9044333,-8.171636,0
-1.991948,7.657217,1
17.317852,10.835574,4
5.738479,-1.1143283,5
11.387531,1.7974061,4
-5.011924,17.590267,6
-8.147832,18.641953,4
6.0438323,24.516733,4
-11.866213,17.628689,4
-10.712039,2.6218927,4
19.721802,-0.32133,4
-6.7,-7.9725785,0
7.6442614,6.2568803,4
10.621156,-2.978085,1
17.082937,10.358156,4
10.874248,-4.0353026,1
-6.1591525,-1.7893463,6
-5.6072106,-7.5716314,0
13.713947,-0.29121986,4
23.195656,2.6525404,2
-12.718578,1.6984079,2
14.566321,-1.2265906,4
-10.690131,2.6776516,4
3.852309,24.11531,5
2.4943426,10.039772,2
13.492447,4.253574,5
3.6862066,-0.9558584,5
17.557184,10.084842,4
-0.0019361826,14.284826,4
18.405363,-5.3094444,5
19.794209,-0.5881987,4
10.697188,-9.141136,3
5.4524717,5.976195,4
6.732241,5.2256055,4
11.016974,-8.2150755,3
-1.5137404,2.846479,1
18.416292,-5.4382634,5
10.628537,-9.1283865,3
-5.465617,-11.251782,0
-9.394879,8.704735,5
-10.073773,2.4641683,4
14.233481,-0.80862236,4
-6.1208982,-7.167162,0
18.148197,-5.8256187,5
5.6541734,0.5978233,5
-1.0619845,21.084137,5
0.15288855,19.940226,5
14.930842,-0.5340588,4
6.3057895,5.530059,4
-5.714784,-11.605937,0
19.523146,-4.972866,5
-7.609613,8.578023,5
-9.804843,1.7524313,5
10.333311,-8.243985,3
14.651529,4.792807,5
-1.5680436,2.7884462,1
7.2849245,7.608169,4
6.6204276,-1.2937028,5
-4.2838135,-1.0620805,6
