pca_1,pca_2,kmeans_label
2.929589701659555,1.4686745510632209,3
-0.4051820598256364,0.6455555854416208,4
-1.9742994548484196,-0.0896668311645856,1
2.697056221524983,1.235676005214808,3
-0.9754950528808753,-1.1349490573214471,5
-0.3093979095821995,-0.28890909621348315,4
2.9210047682859757,2.9909040768014425,2
-0.0008584340488461129,-0.8411700025232115,4
-1.6517525479194577,-0.6423427798838391,5
0.9852151436972493,0.5171670212788418,4
1.0864246750180468,-1.2838036839379086,5
0.5329301900168857,-1.2202991733215274,5
2.8378746489449176,1.1097391202179083,3
1.1958940504034268,0.40314401188850335,4
-1.6379000454999806,0.6537430628785065,4
-2.223602548571543,1.031479630738073,6
1.109800460442409,1.3427003092600647,4
2.9958515365019394,-1.3315131367892066,5
-1.9500079004794777,2.277636911913504,1
-1.9920102330352771,1.5479002308380478,1
-0.5645445379809986,-2.524234398886313,0
-1.354888847678472,-0.4767156550265238,4
-1.1816816473899028,0.1569821529866992,2
1.4259610817905815,0.02746483032346593,4
0.6988235942511042,-0.47456538462671005,5
0.53077339318003,0.8782029170495896,4
1.1978625039775657,0.3479747745197221,4
0.9043602037584124,-0.9565615044591127,5
0.7235999304941652,-0.7563102175271548,5
0.6435032991883894,1.0200707167001992,2
1.262774090617275,-1.0144322575626754,5
-0.9904129659823734,-0.8373948146749701,5
-0.03189180938099029,-1.8383693791520763,5
-1.762458529160446,2.5427388257776147,4
-1.8056485513863267,2.0684700000711205,4
-0.7470818028224293,-0.45154301626805515,2
0.995617650721978,1.2048659276853924,4
2.794924694816129,-0.43745216870705317,3
0.4941563589778565,-0.32693928636358205,5
2.782594576275802,-0.0856197419393421,3
-1.3533133404781006,-1.5272098907572882,5
1.4573266652200478,0.15298379026808634,4
-2.036402135440416,0.09915713316820003,1
-0.03016605315476467,-1.7881672045571022,5
-0.9695409135401306,-1.3903056548749266,5
-1.3898981492000073,-1.1355608020978911,5
1.413377724726786,0.8231133975973404,4
2.8129988380947086,-0.5082269916065144,3
0.09705069474892503,1.089102606263545,2
-0.6743900795126263,-0.32838055630585483,0
1.4420816571359696,-0.9612589496089687,5
0.038445749944110444,-1.3478738508685342,5
2.9208403448766935,1.1037832744550504,4
-0.3536903513234485,-0.011184761851724602,4
1.4363730392682403,-0.9635409399666739,5
-1.6796318418042084,1.0928469361717752,4
0.9957189433630499,1.0890639938292987,4
-0.013414615399540475,-1.2293726853420652,5
-2.267923003544211,4.66177113943441,1
1.106231911664482,-0.348542586504431,4
-0.3454891764975734,-1.888246238411965,5
2.692116194992518,2.663630325739482,3
0.45981816011788346,-0.21688502993217007,5
-1.3492404153748316,1.914164154127976,2
-2.026955498971242,1.4026379215567304,1
-1.3085395738563597,-1.5065993880316937,5
1.4311037965419156,1.8670633501102358,2
-1.6977160168499046,-0.42773584150643196,5
2.984694405937839,-1.016855517017173,5
-0.31069413387127787,-0.2738272916378042,4
2.7687058521607795,0.5901045859875046,3
3.0076952751262773,-0.08031781145148995,4
2.7912081806889435,-0.09133268445819645,3
2.69205278845326,1.7599714467581578,3
-0.9752654988587152,0.8159700128242393,4
1.2138554374847177,1.218713858828942,4
0.019357402735037554,-0.8410271388714947,4
-2.3324433761369807,2.057037190786098,6
-0.011329281316115714,-1.4642320380522542,5
-1.649477108591302,-0.37454025438694566,5
-1.6928498365307727,0.6721332935375036,4
0.6581677066494077,1.6305906038771711,4
-1.387442112103956,-1.1932475049659161,5
-1.3500199482698942,-1.3929563991550156,5
-1.7674377450419714,2.0589884933757405,4
-1.362097671529247,-0.1072360269293529,4
1.0300299885652549,0.35534467953769494,4
2.81536467674277,-0.21834459170207082,3
0.1713121113596358,-1.1857530404537342,5
0.5754678647114267,-0.055858692892953574,4
-0.6279933854773161,-0.33996511108154015,0
-0.024971220552967244,-0.015000103662704913,4
-1.010392484939156,-0.39230798952535934,5
0.08330650505861079,-1.3061811394944354,4
-0.9181023171077441,-1.5403240452800924,5
-1.7766817345128247,2.145161605369069,4
-1.4095170439308153,-0.3631024896053346,4
2.9626027062403466,2.4425468513391575,2
0.866425419901762,-1.1423064875103426,5
-1.9454276293403405,0.6474371509559889,1
1.198230170920899,-0.7797842599298662,5
-1.4626300736382003,0.6455937203903626,4
2.951534368653207,-0.8622427618708272,5
-1.6701601058943152,-0.17458378140637593,5
2.547885012508269,-0.41356398842208586,4
2.7590245477968445,1.7347172193352414,3
-1.3633674711285424,-1.345048297692456,5
-0.009060906430202409,-0.47731354463370934,4
1.0708362968554637,-0.8213614950730062,5
-1.3293907981353794,-1.3039977667788938,5
-0.43117841430500314,-1.307393349804553,0
0.5220626292956267,-0.5019645454341405,5
-0.9074385431765234,-0.7206302061400988,4
-1.9710213278692859,-0.8642789999300801,1
0.5360752603538174,0.3852488000267969,4
-1.4344381029261504,0.2349897126466456,4
1.0966121477770356,-1.1742628477508397,5
-0.382090038316549,-1.1645983966686495,5
0.011246461172360665,-0.577376581200831,4
2.673708188140819,3.37895069885547,3
-2.11129680864647,-0.33507206374937626,6
0.8753919379412809,-0.3912871387325461,5
-0.6112975249869367,-1.5467366707342438,0
1.1175423534531905,2.5502338421794346,4
1.0978561873026595,-1.1086532907405537,5
0.9139711584008232,-1.1480563990738977,5
2.8804180589931603,0.637064691240984,4
-1.9727454228609025,-0.30913855704998955,1
0.617667668238417,1.357348208341775,2
-1.6633500412027065,0.6591695448999737,4
-2.2832149404811233,2.6639443941273333,6
0.1837390006082795,-0.21430394604589215,4
0.5836941502123952,-1.228494099738315,5
2.7927150528387648,0.1046065042992036,3
0.5247459357135769,0.24027068024527665,4
0.5277648229415242,-0.5400412434811082,5
1.1895345807760809,-0.28983059787451254,5
-0.0037797383490604797,-0.5026709616865604,4
0.01741881503679522,-1.0802301704726454,5
0.03738340224889447,-2.2206819786851395,5
-1.7584579538310672,1.9545961153411557,4
-1.7016436199110776,-0.3238374878547141,5
-0.1410506934165114,-0.5751697287360987,2
-0.5756380985096096,-1.1380274685001892,0
