delivery_delay,delivery_time,order_year,order_month,customer_zip_code_prefix,loyal_customer
1.0,0.3086917851775879,0.07580177153737422,0.05082978804735374,0.0019729941859920816,
0.3086917851775879,1.0,-0.08623012674479898,-0.07219728442176993,-0.009149986655587845,
0.07580177153737422,-0.08623012674479898,1.0,-0.5367958794170404,-0.0013521971032101462,
0.05082978804735374,-0.07219728442176993,-0.5367958794170404,1.0,0.003096680986783447,
0.0019729941859920816,-0.009149986655587845,-0.0013521971032101462,0.003096680986783447,1.0,
,,,,,
