cluster_id,size,percentage,customer_zip_code_prefix_mean,customer_zip_code_prefix_std,delivery_delay_mean,delivery_delay_std,delivery_time_mean,delivery_time_std,order_year_mean,order_year_std,order_month_mean,order_month_std,customer_state_MG_mean,customer_state_MG_std,customer_state_RJ_mean,customer_state_RJ_std,customer_state_RS_mean,customer_state_RS_std,customer_state_SP_mean,customer_state_SP_std,order_year_month_2017-11_mean,order_year_month_2017-11_std
0,628,6.28,0.059495299937261145,1.033436437982785,-0.7741543165764331,0.9906851461337156,-0.3732273483550955,0.6210496703117072,0.9239312400000003,2.2222160344251533e-16,-0.010085608968152865,0.03702386286271076,0.051471583121019134,1.059631068810784,-0.09674398646496812,0.8823455188350315,0.009766144713375769,1.019630266980047,0.04402807961783436,1.0065775585671202,-0.28798127,0.0
1,692,6.92,0.033471811243786134,1.0007085178447215,0.32934390542196534,1.1913951506967708,0.4502333731040463,1.3552035727895457,0.9210721841618498,0.07521001660468893,-1.2452484753468211,0.011756752050144766,0.07198862578034686,1.0814281093882223,0.035692264450867095,1.0387475659624001,0.030864089393063555,1.0587872735611215,-0.10666338453757232,0.9783884508469008,-0.28798127,0.0
2,909,9.09,-0.06066725185024203,0.963916322763734,-0.15257258607040705,1.0358973714210429,0.13523746443674367,0.963923348460888,-0.2971026271947194,0.9799781216346114,0.10741125373157316,0.874937998972446,-0.36171806,0.0,2.591194,0.0,-0.24147286,0.0,-0.8581465,0.0,-0.28798127000000007,5.55417106341953e-17
3,744,7.44,0.010567731417473119,1.00259730049131,0.32470209183064513,0.956429636848348,0.22187640477284948,1.0691744276419723,-1.0545354000000002,2.221939790454742e-16,1.5377507,0.0,-0.004546419408602118,0.9951814539124723,0.058244074596774206,1.0613980843496993,4.8268037634381925e-05,1.0007668784939405,-0.006883807661290362,0.9995905173071935,3.4724478999999993,8.887759161818968e-16
4,3236,32.36,-0.019331314314276885,1.0102011794791739,-0.07206729250185413,0.9631246649349069,0.21383686209796043,0.9324027240801224,-0.1692388320704573,1.0021869538824664,0.0790315567274413,0.8519988868602414,0.4720269760568604,1.3827505709103398,-0.3859225000000001,1.1103946068879267e-16,0.27047707729295417,1.4079259719432917,-0.8562706204882571,0.061590577890779784,-0.28798127,0.0
5,3106,31.06,0.027735067507437223,1.001097251591561,0.10299441559111398,0.7444044969462077,-0.45624654035769485,0.5835259105970777,-0.07039793772054087,1.009560634234572,0.10440644994655507,0.833497667841767,-0.3617180599999999,1.1104017901081e-16,-0.3859225,0.0,-0.24147286,0.0,1.1653021999999997,2.2208035802162e-16,-0.28798126999999996,5.5520089505405e-17
6,685,6.85,0.056970142363941594,0.9930847228921236,-0.069750812659854,1.0076174480442226,0.19118589505985398,1.1265955414670266,0.92393124,0.0,-1.5549672,0.0,0.026217269343065737,1.03143705561477,0.04000073649635037,1.0431687813930863,-0.036732428583941636,0.925555467039105,0.022127532992700677,1.003881558536021,-0.28798127,0.0
